entry_dt,exit_dt,direction,entry_price,exit_price,pnl,mfe_usd,mae_usd,bars_held,mins_held,exit_signal,year,month,dow,entry_hour,is_win
2025-05-07 11:05:00,2025-05-07 12:05:00,SHORT,19828.75,19844.0,-31.74,88.0,-56.0,12,60,Time Stop,2025,2025-05,Wednesday,11,False
2025-05-08 11:30:00,2025-05-08 13:35:00,LONG,20193.0,20281.75,176.26,289.0,-22.0,25,125,EMA Break Exit,2025,2025-05,Thursday,11,True
2025-05-09 10:35:00,2025-05-09 11:35:00,SHORT,20078.25,20129.75,-104.24,35.0,-195.5,12,60,Time Stop,2025,2025-05,Friday,10,False
2025-05-09 11:40:00,2025-05-09 11:55:00,SHORT,20132.5,20170.0,-76.24,18.0,-79.0,3,15,EMA Break Exit,2025,2025-05,Friday,11,False
2025-05-12 11:15:00,2025-05-12 12:10:00,SHORT,20790.75,20809.5,-38.74,73.5,-40.5,11,55,EMA Break Exit,2025,2025-05,Monday,11,False
2025-05-12 12:25:00,2025-05-12 14:55:00,LONG,20821.25,20896.0,148.26,250.0,-6.0,30,150,EMA Break Exit,2025,2025-05,Monday,12,True
2025-05-13 15:15:00,2025-05-13 15:50:00,LONG,21333.5,21281.5,-105.24,19.0,-115.5,7,35,EMA Break Exit,2025,2025-05,Tuesday,15,False
2025-05-14 11:30:00,2025-05-14 12:40:00,LONG,21376.75,21368.75,-17.24,86.0,-41.5,14,70,Time Stop,2025,2025-05,Wednesday,11,False
2025-05-14 13:15:00,2025-05-14 13:50:00,SHORT,21334.5,21363.5,-59.24,106.5,-71.0,7,35,EMA Break Exit,2025,2025-05,Wednesday,13,False
2025-05-15 10:10:00,2025-05-15 10:30:00,LONG,21302.5,21272.5,-61.24,55.0,-74.5,4,20,EMA Break Exit,2025,2025-05,Thursday,10,False
2025-05-15 11:10:00,2025-05-15 13:50:00,LONG,21373.0,21485.25,223.26,313.5,-3.0,32,160,EMA Break Exit,2025,2025-05,Thursday,11,True
2025-05-16 10:00:00,2025-05-16 11:30:00,SHORT,21433.75,21421.5,23.26,227.5,-46.5,18,90,EMA Break Exit,2025,2025-05,Friday,10,True
2025-05-16 11:45:00,2025-05-16 12:45:00,LONG,21423.5,21415.75,-16.74,56.0,-39.0,12,60,Time Stop,2025,2025-05,Friday,11,False
2025-05-16 13:20:00,2025-05-16 13:55:00,LONG,21456.25,21444.75,-24.24,43.5,-43.5,7,35,EMA Break Exit,2025,2025-05,Friday,13,False
2025-05-20 10:00:00,2025-05-20 10:40:00,SHORT,21401.5,21445.5,-89.24,78.0,-92.0,8,40,EMA Break Exit,2025,2025-05,Tuesday,10,False
2025-05-20 12:45:00,2025-05-20 13:35:00,LONG,21465.0,21426.5,-78.24,17.5,-93.5,10,50,EMA Break Exit,2025,2025-05,Tuesday,12,False
2025-05-21 10:00:00,2025-05-21 13:00:00,LONG,21396.75,21503.75,212.76,323.5,-49.5,36,180,EMA Break Exit,2025,2025-05,Wednesday,10,True
2025-05-21 13:15:00,2025-05-21 15:40:00,SHORT,21376.0,21199.25,352.26,608.5,-7.0,29,145,EMA Break Exit,2025,2025-05,Wednesday,13,True
2025-05-22 10:00:00,2025-05-22 10:40:00,LONG,21308.75,21219.0,-180.74,43.0,-207.5,8,40,EMA Break Exit,2025,2025-05,Thursday,10,False
2025-05-22 11:50:00,2025-05-22 12:35:00,LONG,21262.5,21258.75,-8.74,124.5,-34.5,9,45,EMA Break Exit,2025,2025-05,Thursday,11,False
2025-05-23 11:40:00,2025-05-23 12:00:00,LONG,20984.25,20929.5,-110.74,13.0,-121.5,4,20,EMA Break Exit,2025,2025-05,Friday,11,False
2025-05-23 12:15:00,2025-05-23 12:20:00,SHORT,20941.5,20975.75,-69.74,6.0,-72.0,1,5,EMA Cross Stop,2025,2025-05,Friday,12,False
2025-05-26 10:30:00,2025-05-26 11:30:00,SHORT,21248.0,21263.5,-32.24,65.0,-33.5,12,60,Time Stop,2025,2025-05,Monday,10,False
2025-05-26 11:45:00,2025-05-26 18:00:00,LONG,21271.25,21267.0,-9.74,50.0,-38.0,15,75,Time Stop,2025,2025-05,Monday,11,False
2025-05-27 10:10:00,2025-05-27 14:30:00,LONG,21350.0,21461.25,221.26,276.5,-7.0,52,260,EMA Break Exit,2025,2025-05,Tuesday,10,True
2025-05-28 10:05:00,2025-05-28 11:20:00,SHORT,21467.25,21465.75,1.76,82.0,-26.0,15,75,EMA Break Exit,2025,2025-05,Wednesday,10,True
2025-05-29 10:10:00,2025-05-29 10:55:00,SHORT,21436.5,21516.0,-160.24,112.5,-171.0,9,45,EMA Break Exit,2025,2025-05,Thursday,10,False
2025-05-29 11:50:00,2025-05-29 12:30:00,SHORT,21441.5,21436.0,9.76,281.0,-7.5,8,40,EMA Break Exit,2025,2025-05,Thursday,11,True
2025-05-29 13:35:00,2025-05-29 15:20:00,SHORT,21413.0,21397.0,30.76,192.0,-45.0,21,105,EMA Break Exit,2025,2025-05,Thursday,13,True
2025-05-30 10:20:00,2025-05-30 11:00:00,LONG,21371.0,21357.0,-29.24,57.0,-52.0,8,40,EMA Break Exit,2025,2025-05,Friday,10,False
2025-05-30 11:50:00,2025-05-30 13:50:00,SHORT,21331.75,21207.0,248.26,520.5,-32.0,24,120,EMA Break Exit,2025,2025-05,Friday,11,True
2025-06-02 10:40:00,2025-06-02 12:45:00,LONG,21366.75,21414.75,94.76,156.0,-23.5,25,125,EMA Break Exit,2025,2025-06,Monday,10,True
2025-06-02 13:10:00,2025-06-02 13:45:00,LONG,21450.75,21433.0,-36.74,26.5,-37.0,7,35,EMA Break Exit,2025,2025-06,Monday,13,False
2025-06-03 10:00:00,2025-06-03 14:00:00,LONG,21616.0,21691.25,149.26,287.5,-117.0,48,240,EMA Break Exit,2025,2025-06,Tuesday,10,True
2025-06-04 11:05:00,2025-06-04 11:45:00,LONG,21777.0,21746.75,-61.74,15.5,-91.0,8,40,EMA Break Exit,2025,2025-06,Wednesday,11,False
2025-06-04 12:20:00,2025-06-04 12:50:00,SHORT,21730.5,21749.25,-38.74,36.0,-45.0,6,30,EMA Break Exit,2025,2025-06,Wednesday,12,False
2025-06-05 10:00:00,2025-06-05 10:25:00,SHORT,21740.0,21801.75,-124.74,74.0,-129.0,5,25,EMA Break Exit,2025,2025-06,Thursday,10,False
2025-06-05 10:55:00,2025-06-05 12:15:00,LONG,21857.5,21844.5,-27.24,157.5,-91.0,16,80,Time Stop,2025,2025-06,Thursday,10,False
2025-06-06 10:55:00,2025-06-06 11:20:00,LONG,21819.5,21784.75,-70.74,101.5,-167.5,5,25,EMA Break Exit,2025,2025-06,Friday,10,False
2025-06-06 12:35:00,2025-06-06 13:20:00,SHORT,21779.25,21796.75,-36.24,115.5,-48.5,9,45,EMA Break Exit,2025,2025-06,Friday,12,False
2025-06-09 10:30:00,2025-06-09 11:20:00,LONG,21879.0,21831.25,-96.74,3.0,-123.5,10,50,EMA Break Exit,2025,2025-06,Monday,10,False
2025-06-09 12:50:00,2025-06-09 13:20:00,LONG,21879.25,21852.5,-54.74,5.0,-90.0,6,30,EMA Break Exit,2025,2025-06,Monday,12,False
2025-06-10 10:30:00,2025-06-10 11:25:00,LONG,21876.25,21857.5,-38.74,26.5,-64.0,11,55,EMA Break Exit,2025,2025-06,Tuesday,10,False
2025-06-10 12:05:00,2025-06-10 13:25:00,LONG,21895.0,21891.0,-9.24,71.0,-21.5,16,80,Time Stop,2025,2025-06,Tuesday,12,False
2025-06-11 10:25:00,2025-06-11 11:10:00,LONG,22038.5,22023.25,-31.74,56.5,-105.5,9,45,EMA Break Exit,2025,2025-06,Wednesday,10,False
2025-06-11 12:05:00,2025-06-11 13:05:00,SHORT,21974.5,22015.5,-83.24,134.5,-87.0,12,60,Time Stop,2025,2025-06,Wednesday,12,False
2025-06-12 12:25:00,2025-06-12 12:55:00,LONG,21955.25,21923.75,-64.24,26.5,-84.0,6,30,EMA Break Exit,2025,2025-06,Thursday,12,False
2025-06-12 15:20:00,2025-06-12 15:25:00,LONG,21938.25,21936.0,-5.74,3.5,-18.0,1,5,EMA Cross Stop,2025,2025-06,Thursday,15,False
2025-06-13 10:00:00,2025-06-13 10:15:00,LONG,21731.75,21686.5,-91.74,37.0,-108.5,3,15,EMA Break Exit,2025,2025-06,Friday,10,False
2025-06-13 10:30:00,2025-06-13 10:35:00,SHORT,21664.5,21714.75,-101.74,11.0,-111.0,1,5,EMA Cross Stop,2025,2025-06,Friday,10,False
2025-06-16 13:35:00,2025-06-16 13:55:00,LONG,21960.0,21938.5,-44.24,20.5,-58.0,4,20,EMA Break Exit,2025,2025-06,Monday,13,False
2025-06-17 10:10:00,2025-06-17 11:15:00,LONG,21896.25,21889.0,-15.74,23.0,-105.5,13,65,Time Stop,2025,2025-06,Tuesday,10,False
2025-06-17 13:00:00,2025-06-17 15:25:00,SHORT,21815.5,21761.5,106.76,263.5,-36.0,29,145,EMA Break Exit,2025,2025-06,Tuesday,13,True
2025-06-18 10:05:00,2025-06-18 11:20:00,LONG,21800.5,21828.0,53.76,144.5,-11.5,15,75,EMA Break Exit,2025,2025-06,Wednesday,10,True
2025-06-19 10:00:00,2025-06-19 10:55:00,SHORT,21478.25,21508.25,-61.24,35.5,-81.5,11,55,EMA Break Exit,2025,2025-06,Thursday,10,False
2025-06-20 10:10:00,2025-06-20 11:35:00,SHORT,21996.5,21914.5,162.76,441.5,-14.0,17,85,EMA Break Exit,2025,2025-06,Friday,10,True
2025-06-20 12:10:00,2025-06-20 12:35:00,SHORT,21857.25,21884.5,-55.74,46.5,-62.5,5,25,EMA Break Exit,2025,2025-06,Friday,12,False
2025-06-20 13:35:00,2025-06-20 14:00:00,SHORT,21772.25,21856.0,-168.74,1.5,-174.0,5,25,EMA Break Exit,2025,2025-06,Friday,13,False
2025-06-23 11:20:00,2025-06-23 11:25:00,LONG,21981.5,21947.0,-70.24,8.0,-73.5,1,5,EMA Cross Stop,2025,2025-06,Monday,11,False
2025-06-23 13:20:00,2025-06-23 14:55:00,LONG,21976.25,22036.25,118.76,227.5,-14.5,19,95,EMA Break Exit,2025,2025-06,Monday,13,True
2025-06-24 13:50:00,2025-06-24 14:50:00,LONG,22425.0,22417.0,-17.24,13.5,-34.0,12,60,Time Stop,2025,2025-06,Tuesday,13,False
2025-06-24 15:00:00,2025-06-24 15:30:00,LONG,22438.75,22423.5,-31.74,18.0,-42.5,6,30,EMA Break Exit,2025,2025-06,Tuesday,15,False
2025-06-25 10:20:00,2025-06-25 13:15:00,SHORT,22480.5,22444.75,70.26,140.5,-88.0,35,175,EMA Break Exit,2025,2025-06,Wednesday,10,True
2025-06-25 13:50:00,2025-06-25 14:55:00,SHORT,22417.0,22420.5,-8.24,31.5,-35.5,13,65,Time Stop,2025,2025-06,Wednesday,13,False
2025-06-26 10:15:00,2025-06-26 12:40:00,LONG,22555.25,22601.25,90.76,154.5,-11.0,29,145,EMA Break Exit,2025,2025-06,Thursday,10,True
2025-06-26 13:15:00,2025-06-26 15:40:00,LONG,22626.25,22658.75,63.76,120.5,-2.5,29,145,EMA Break Exit,2025,2025-06,Thursday,13,True
2025-06-27 10:00:00,2025-06-27 10:55:00,LONG,22793.75,22759.75,-69.24,60.0,-91.5,11,55,EMA Break Exit,2025,2025-06,Friday,10,False
2025-06-27 11:40:00,2025-06-27 12:20:00,LONG,22814.25,22784.25,-61.24,11.5,-73.0,8,40,EMA Break Exit,2025,2025-06,Friday,11,False
2025-06-30 10:50:00,2025-06-30 11:35:00,SHORT,22822.5,22839.75,-35.74,42.5,-39.0,9,45,EMA Break Exit,2025,2025-06,Monday,10,False
2025-06-30 11:50:00,2025-06-30 12:20:00,LONG,22849.25,22835.75,-28.24,36.0,-37.0,6,30,EMA Break Exit,2025,2025-06,Monday,11,False
2025-07-07 13:55:00,2025-07-07 14:45:00,SHORT,22871.0,22852.75,35.26,181.5,-21.0,10,50,EMA Break Exit,2025,2025-07,Monday,13,True
2025-07-09 10:50:00,2025-07-09 12:00:00,SHORT,22951.75,22964.25,-26.24,69.5,-74.5,14,70,Time Stop,2025,2025-07,Wednesday,10,False
2025-07-10 11:15:00,2025-07-10 11:20:00,SHORT,22963.5,22980.0,-34.24,24.5,-34.0,1,5,EMA Cross Stop,2025,2025-07,Thursday,11,False
2025-07-10 15:10:00,2025-07-10 15:25:00,LONG,23034.25,23028.75,-12.24,10.5,-17.5,3,15,EMA Break Exit,2025,2025-07,Thursday,15,False
2025-07-15 11:10:00,2025-07-15 11:25:00,SHORT,23127.0,23169.25,-85.74,10.5,-91.0,3,15,EMA Break Exit,2025,2025-07,Tuesday,11,False
2025-07-15 12:00:00,2025-07-15 12:05:00,LONG,23158.0,23141.0,-35.24,20.0,-44.0,1,5,EMA Cross Stop,2025,2025-07,Tuesday,12,False
2025-07-16 10:00:00,2025-07-16 11:00:00,SHORT,22971.0,23016.75,-92.74,45.5,-128.0,12,60,Time Stop,2025,2025-07,Wednesday,10,False
2025-07-17 10:00:00,2025-07-17 10:20:00,LONG,23172.25,23128.25,-89.24,4.5,-115.5,4,20,EMA Break Exit,2025,2025-07,Thursday,10,False
2025-07-18 11:50:00,2025-07-18 12:15:00,LONG,23249.75,23223.5,-53.74,1.5,-73.5,5,25,EMA Break Exit,2025,2025-07,Friday,11,False
2025-07-18 12:30:00,2025-07-18 13:25:00,SHORT,23188.5,23210.5,-45.24,37.0,-61.0,11,55,EMA Break Exit,2025,2025-07,Friday,12,False
2025-07-21 11:40:00,2025-07-21 12:00:00,LONG,23398.75,23386.0,-26.74,9.5,-54.5,4,20,EMA Break Exit,2025,2025-07,Monday,11,False
2025-07-23 10:00:00,2025-07-23 10:55:00,SHORT,23159.5,23199.75,-81.74,34.0,-89.0,11,55,EMA Break Exit,2025,2025-07,Wednesday,10,False
2025-07-23 11:25:00,2025-07-23 12:25:00,LONG,23208.25,23209.25,0.76,171.5,-29.5,12,60,EMA Break Exit,2025,2025-07,Wednesday,11,True
2025-07-23 13:00:00,2025-07-23 13:15:00,LONG,23236.25,23222.25,-29.24,5.0,-44.5,3,15,EMA Break Exit,2025,2025-07,Wednesday,13,False
2025-07-24 12:25:00,2025-07-24 12:55:00,SHORT,23351.25,23370.75,-40.24,14.5,-47.0,6,30,EMA Break Exit,2025,2025-07,Thursday,12,False
2025-07-24 13:10:00,2025-07-24 14:35:00,LONG,23411.5,23408.5,-7.24,27.0,-61.5,17,85,Time Stop,2025,2025-07,Thursday,13,False
2025-07-25 10:05:00,2025-07-25 11:05:00,LONG,23401.75,23398.25,-8.24,43.0,-28.0,12,60,Time Stop,2025,2025-07,Friday,10,False
2025-07-25 12:05:00,2025-07-25 13:55:00,LONG,23432.0,23439.0,12.76,90.0,-3.0,22,110,EMA Break Exit,2025,2025-07,Friday,12,True
2025-07-29 10:05:00,2025-07-29 12:55:00,SHORT,23572.0,23507.0,128.76,268.0,-28.5,34,170,EMA Break Exit,2025,2025-07,Tuesday,10,True
2025-08-01 10:10:00,2025-08-01 10:25:00,SHORT,22908.0,22984.75,-154.74,6.0,-153.5,3,15,EMA Break Exit,2025,2025-08,Friday,10,False
2025-08-01 11:00:00,2025-08-01 11:40:00,SHORT,22924.25,22993.75,-140.24,56.0,-141.0,8,40,EMA Break Exit,2025,2025-08,Friday,11,False
2025-08-04 12:05:00,2025-08-04 13:45:00,LONG,23260.25,23264.25,6.76,52.5,-39.0,20,100,EMA Break Exit,2025,2025-08,Monday,12,True
2025-08-05 10:20:00,2025-08-05 12:15:00,SHORT,23279.75,23195.75,166.76,332.5,-31.5,23,115,EMA Break Exit,2025,2025-08,Tuesday,10,True
2025-08-06 10:00:00,2025-08-06 10:25:00,LONG,23269.75,23199.5,-141.74,30.5,-211.0,5,25,EMA Break Exit,2025,2025-08,Wednesday,10,False
2025-08-06 10:55:00,2025-08-06 15:55:00,LONG,23282.25,23424.75,283.76,325.0,-48.0,60,300,EOD Close,2025,2025-08,Wednesday,10,True
2025-08-07 10:25:00,2025-08-07 14:55:00,SHORT,23575.0,23406.5,335.76,490.0,-37.5,54,270,EMA Break Exit,2025,2025-08,Thursday,10,True
2025-08-08 10:00:00,2025-08-08 11:35:00,LONG,23649.75,23629.0,-42.74,106.0,-63.0,19,95,Time Stop,2025,2025-08,Friday,10,False
2025-08-08 12:10:00,2025-08-08 12:55:00,LONG,23685.0,23676.5,-18.24,43.5,-20.0,9,45,EMA Break Exit,2025,2025-08,Friday,12,False
2025-08-11 10:30:00,2025-08-11 10:50:00,LONG,23747.75,23740.25,-16.24,24.5,-61.0,4,20,EMA Break Exit,2025,2025-08,Monday,10,False
2025-08-11 11:05:00,2025-08-11 11:10:00,SHORT,23723.75,23747.25,-48.24,11.0,-48.5,1,5,EMA Cross Stop,2025,2025-08,Monday,11,False
2025-08-12 10:00:00,2025-08-12 10:15:00,SHORT,23663.5,23734.75,-143.74,11.0,-164.5,3,15,EMA Break Exit,2025,2025-08,Tuesday,10,False
2025-08-12 10:30:00,2025-08-12 15:00:00,LONG,23747.0,23907.25,319.26,371.0,-29.0,54,270,EMA Break Exit,2025,2025-08,Tuesday,10,True
2025-08-13 10:15:00,2025-08-13 11:45:00,SHORT,23994.25,23949.75,87.76,204.0,-21.5,18,90,EMA Break Exit,2025,2025-08,Wednesday,10,True
2025-08-13 12:10:00,2025-08-13 13:20:00,SHORT,23930.5,23939.5,-19.24,89.0,-18.5,14,70,Time Stop,2025,2025-08,Wednesday,12,False
2025-08-14 10:00:00,2025-08-14 11:05:00,LONG,23923.25,23943.25,38.76,164.5,-37.0,13,65,EMA Break Exit,2025,2025-08,Thursday,10,True
2025-08-14 11:20:00,2025-08-14 11:50:00,SHORT,23910.5,23925.5,-31.24,95.5,-47.0,6,30,EMA Break Exit,2025,2025-08,Thursday,11,False
2025-08-14 12:20:00,2025-08-14 12:35:00,SHORT,23899.5,23908.0,-18.24,41.0,-38.0,3,15,EMA Break Exit,2025,2025-08,Thursday,12,False
2025-08-15 10:00:00,2025-08-15 10:05:00,SHORT,23853.75,23865.5,-24.74,26.0,-28.5,1,5,EMA Cross Stop,2025,2025-08,Friday,10,False
2025-08-15 10:40:00,2025-08-15 12:45:00,SHORT,23832.25,23805.25,52.76,195.0,-6.0,25,125,EMA Break Exit,2025,2025-08,Friday,10,True
2025-08-15 13:55:00,2025-08-15 14:20:00,LONG,23839.75,23814.5,-51.74,16.0,-75.0,5,25,EMA Break Exit,2025,2025-08,Friday,13,False
2025-08-18 11:30:00,2025-08-18 12:20:00,SHORT,23737.5,23775.75,-77.74,18.0,-81.0,10,50,EMA Break Exit,2025,2025-08,Monday,11,False
2025-08-18 12:55:00,2025-08-18 13:00:00,SHORT,23734.75,23752.0,-35.74,3.5,-39.0,1,5,EMA Cross Stop,2025,2025-08,Monday,12,False
2025-08-19 10:30:00,2025-08-19 13:40:00,SHORT,23641.75,23502.75,276.76,393.0,-7.5,38,190,EMA Break Exit,2025,2025-08,Tuesday,10,True
2025-08-20 11:30:00,2025-08-20 11:55:00,LONG,23252.0,23171.75,-161.74,28.5,-199.0,5,25,EMA Break Exit,2025,2025-08,Wednesday,11,False
2025-08-20 12:20:00,2025-08-20 13:20:00,LONG,23271.25,23241.75,-60.24,65.0,-105.5,12,60,Time Stop,2025,2025-08,Wednesday,12,False
2025-08-21 10:20:00,2025-08-21 11:10:00,LONG,23319.25,23212.0,-215.74,58.0,-221.5,10,50,EMA Break Exit,2025,2025-08,Thursday,10,False
2025-08-21 12:05:00,2025-08-21 13:35:00,SHORT,23186.5,23195.25,-18.74,134.0,-56.5,18,90,Time Stop,2025,2025-08,Thursday,12,False
2025-08-22 10:35:00,2025-08-22 11:50:00,LONG,23585.5,23584.5,-3.24,129.0,-15.5,15,75,Time Stop,2025,2025-08,Friday,10,False
2025-08-22 13:20:00,2025-08-22 14:20:00,LONG,23601.0,23593.25,-16.74,48.5,-27.5,12,60,Time Stop,2025,2025-08,Friday,13,False
2025-08-26 10:10:00,2025-08-26 11:30:00,LONG,23507.25,23494.25,-27.24,88.5,-28.0,16,80,Time Stop,2025,2025-08,Tuesday,10,False
2025-08-26 12:10:00,2025-08-26 13:10:00,LONG,23544.25,23528.75,-32.24,24.0,-70.0,12,60,Time Stop,2025,2025-08,Tuesday,12,False
2025-08-27 10:25:00,2025-08-27 11:25:00,LONG,23598.25,23590.0,-17.74,35.5,-28.5,12,60,Time Stop,2025,2025-08,Wednesday,10,False
2025-08-27 11:50:00,2025-08-27 12:15:00,LONG,23622.0,23591.5,-62.24,19.5,-62.5,5,25,EMA Break Exit,2025,2025-08,Wednesday,11,False
2025-08-28 10:50:00,2025-08-28 11:45:00,LONG,23718.25,23687.5,-62.74,72.0,-107.0,11,55,EMA Break Exit,2025,2025-08,Thursday,10,False
2025-08-28 12:25:00,2025-08-28 15:25:00,LONG,23754.5,23777.75,45.26,87.0,-64.5,36,180,EMA Break Exit,2025,2025-08,Thursday,12,True
2025-08-29 10:00:00,2025-08-29 11:20:00,SHORT,23481.5,23488.5,-15.24,136.0,-68.5,16,80,Time Stop,2025,2025-08,Friday,10,False
2025-08-29 11:45:00,2025-08-29 12:15:00,SHORT,23448.25,23470.5,-45.74,47.0,-63.5,6,30,EMA Break Exit,2025,2025-08,Friday,11,False
2025-09-01 10:50:00,2025-09-01 12:00:00,LONG,23488.0,23493.5,9.76,38.0,-17.5,14,70,EMA Break Exit,2025,2025-09,Monday,10,True
2025-09-01 12:50:00,2025-09-01 18:05:00,LONG,23500.5,23494.25,-13.74,21.0,-28.0,3,15,EMA Break Exit,2025,2025-09,Monday,12,False
2025-09-02 10:00:00,2025-09-02 10:45:00,LONG,23228.25,23145.5,-166.74,69.0,-170.5,9,45,EMA Break Exit,2025,2025-09,Tuesday,10,False
2025-09-02 11:00:00,2025-09-02 12:45:00,SHORT,23143.5,23084.75,116.26,234.0,-16.0,21,105,EMA Break Exit,2025,2025-09,Tuesday,11,True
2025-09-02 15:05:00,2025-09-02 15:55:00,LONG,23209.75,23277.25,133.76,160.5,-15.0,10,50,EOD Close,2025,2025-09,Tuesday,15,True
2025-09-03 10:35:00,2025-09-03 11:25:00,LONG,23481.5,23424.75,-114.74,89.0,-122.0,10,50,EMA Break Exit,2025,2025-09,Wednesday,10,False
2025-09-03 11:45:00,2025-09-03 13:00:00,SHORT,23425.5,23426.25,-2.74,70.0,-77.0,15,75,Time Stop,2025,2025-09,Wednesday,11,False
2025-09-04 10:05:00,2025-09-04 10:25:00,SHORT,23441.25,23481.25,-81.24,62.5,-106.5,4,20,EMA Break Exit,2025,2025-09,Thursday,10,False
2025-09-04 10:40:00,2025-09-04 12:25:00,LONG,23500.25,23519.75,37.76,111.5,-18.5,21,105,EMA Break Exit,2025,2025-09,Thursday,10,True
2025-09-04 13:20:00,2025-09-04 15:55:00,LONG,23574.0,23666.25,183.26,213.0,-16.0,31,155,EOD Close,2025,2025-09,Thursday,13,True
2025-09-05 10:15:00,2025-09-05 11:40:00,SHORT,23695.25,23662.25,64.76,380.5,-76.0,17,85,EMA Break Exit,2025,2025-09,Friday,10,True
2025-09-05 13:55:00,2025-09-05 14:15:00,SHORT,23614.0,23652.25,-77.74,22.5,-81.5,4,20,EMA Break Exit,2025,2025-09,Friday,13,False
2025-09-08 10:40:00,2025-09-08 11:20:00,LONG,23881.0,23850.25,-62.74,14.0,-74.0,8,40,EMA Break Exit,2025,2025-09,Monday,10,False
2025-09-08 12:30:00,2025-09-08 14:15:00,SHORT,23811.25,23811.75,-2.24,98.0,-24.0,21,105,Time Stop,2025,2025-09,Monday,12,False
2025-09-09 15:05:00,2025-09-09 15:10:00,LONG,23840.5,23838.5,-5.24,4.5,-11.0,1,5,EMA Cross Stop,2025,2025-09,Tuesday,15,False
2025-09-10 10:35:00,2025-09-10 11:20:00,LONG,23971.25,23935.0,-73.74,39.0,-90.5,9,45,EMA Break Exit,2025,2025-09,Wednesday,10,False
2025-09-10 11:35:00,2025-09-10 11:40:00,SHORT,23948.5,23955.25,-14.74,9.0,-16.0,1,5,EMA Cross Stop,2025,2025-09,Wednesday,11,False
2025-09-11 10:05:00,2025-09-11 10:10:00,LONG,23986.25,23959.0,-55.74,10.5,-63.0,1,5,EMA Cross Stop,2025,2025-09,Thursday,10,False
2025-09-11 10:40:00,2025-09-11 11:45:00,LONG,24014.25,24011.75,-6.24,69.0,-78.0,13,65,Time Stop,2025,2025-09,Thursday,10,False
2025-09-12 10:35:00,2025-09-12 11:40:00,LONG,24081.5,24080.25,-3.74,68.5,-12.5,13,65,Time Stop,2025,2025-09,Friday,10,False
2025-09-12 12:30:00,2025-09-12 13:30:00,LONG,24110.25,24099.5,-22.74,29.0,-28.0,12,60,Time Stop,2025,2025-09,Friday,12,False
2025-09-15 15:25:00,2025-09-15 15:55:00,LONG,24273.75,24311.25,73.76,84.0,-16.5,6,30,EOD Close,2025,2025-09,Monday,15,True
2025-09-16 10:00:00,2025-09-16 12:30:00,SHORT,24293.25,24281.0,23.26,71.5,-50.0,30,150,EMA Break Exit,2025,2025-09,Tuesday,10,True
2025-09-17 10:00:00,2025-09-17 13:15:00,SHORT,24231.5,24164.0,133.76,195.0,-17.0,39,195,EMA Break Exit,2025,2025-09,Wednesday,10,True
2025-09-17 15:15:00,2025-09-17 15:55:00,LONG,24228.75,24231.75,4.76,158.5,-46.0,8,40,EOD Close,2025,2025-09,Wednesday,15,True
2025-09-18 10:15:00,2025-09-18 11:45:00,LONG,24524.75,24518.5,-13.74,89.0,-77.0,18,90,Time Stop,2025,2025-09,Thursday,10,False
2025-09-18 12:35:00,2025-09-18 13:25:00,LONG,24540.0,24516.25,-48.74,23.0,-48.5,10,50,EMA Break Exit,2025,2025-09,Thursday,12,False
2025-09-19 11:00:00,2025-09-19 11:45:00,SHORT,24745.5,24749.0,-8.24,75.0,-17.0,9,45,EMA Break Exit,2025,2025-09,Friday,11,False
2025-09-19 12:00:00,2025-09-19 14:20:00,LONG,24795.0,24809.75,28.26,79.0,-11.0,28,140,EMA Break Exit,2025,2025-09,Friday,12,True
2025-09-19 15:15:00,2025-09-19 15:55:00,LONG,24834.25,24860.25,50.76,107.5,-19.0,8,40,EOD Close,2025,2025-09,Friday,15,True
2025-09-22 11:55:00,2025-09-22 15:40:00,LONG,24911.25,24993.0,162.26,232.0,-2.5,45,225,EMA Break Exit,2025,2025-09,Monday,11,True
2025-09-23 11:50:00,2025-09-23 15:35:00,SHORT,24948.25,24816.5,262.26,338.0,-13.5,45,225,EMA Break Exit,2025,2025-09,Tuesday,11,True
2025-09-24 10:00:00,2025-09-24 13:10:00,SHORT,24837.75,24719.25,235.76,419.5,-4.0,38,190,EMA Break Exit,2025,2025-09,Wednesday,10,True
2025-09-25 10:20:00,2025-09-25 11:20:00,LONG,24635.0,24612.75,-45.74,43.5,-102.5,12,60,Time Stop,2025,2025-09,Thursday,10,False
2025-09-25 11:50:00,2025-09-25 12:25:00,LONG,24680.25,24633.25,-95.24,23.0,-97.5,7,35,EMA Break Exit,2025,2025-09,Thursday,11,False
2025-09-26 10:20:00,2025-09-26 11:20:00,SHORT,24570.75,24585.0,-29.74,101.5,-144.0,12,60,Time Stop,2025,2025-09,Friday,10,False
2025-09-26 12:30:00,2025-09-26 15:55:00,LONG,24654.5,24725.5,140.76,166.0,-18.5,41,205,EOD Close,2025,2025-09,Friday,12,True
2025-09-29 11:15:00,2025-09-29 13:55:00,SHORT,24881.0,24844.75,71.26,162.0,-27.5,32,160,EMA Break Exit,2025,2025-09,Monday,11,True
2025-09-29 15:10:00,2025-09-29 15:50:00,SHORT,24809.5,24827.25,-36.74,58.0,-78.0,8,40,EMA Break Exit,2025,2025-09,Monday,15,False
